TailleTrain;Algo;Parametre;TauxReussite;TempsApprentissageMS;TempsPredictionMS
0.4445067469206349
0.3891053860274044
0.3901176092334799
0.3683451409228463
0.33802657923631696
0.33174807411600604
0.31149328018488687
0.310906910732642
0.28076445203335554
0.28994638690270713
0.27771672892989896
0.279218391566255
0.2538696227970845
0.27204794201526766
0.24976442248820635
0.25933061646501543
0.2512309181469362
0.25207064410118063
0.24517653731972086
0.23997404802318312
0.232754470409629
0.23301764643907735
0.22739821773773264
0.2244615217826802
0.21404986715754354
0.22340059469693663
0.22509562111905831
0.21662914892786206
0.21281099337141787
0.2245453984653917
0.21218478219838124
0.2183790715730237
0.21849912141757577
0.21122574496982502
0.2102600114614833
0.21593269105740384
0.20376677039535593
0.2026481676873307
0.2082075480419588
0.1991500265792348
0.20570954330448304
0.20530329240353867
0.20447224920327792
0.2024267559346538
0.20284080367891186
0.19574232055029478
0.20183381093347846
0.20387855212338754
0.19209813595582037
0.19356131906900567
0.19291067550125654
0.1965076421171347
0.19763369275023795
0.20343124568481774
0.18823071593735222
0.1944460353578577
0.19219252750841534
0.18440370833479164
0.19656199123588589
0.19978284571071842
0.1938801098333791
0.18999469307822742
0.19369532081111812
0.1862754211528481
0.18446688115837487
0.20039525909819794
0.19109204532997354
0.19477282682914374
0.1890442798902255
0.17790691909350137
0.1906617883651532
0.1947914526853972
0.18901946819195362
0.18844847114392038
0.19041735369832652
0.17851535748629382
0.19608395331881506
0.1839607912796845
0.17764683568483214
0.19253800554026074
0.18981619744011557
0.17758758916990905
0.19064668618990782
0.18699869255294382
0.18983887161015536
0.1908363658978542
0.18955007231564924
0.18314754222729412
0.17669833643477706
0.1878072381801143
0.18287931252666595
0.18430077464352218
0.1871975807944876
0.17852681083354255
0.18746029085808946
0.17388545243496095
0.1843317915114135
0.18507157774591473
0.18749067216266918
0.18582485628203443
0.19233354293193045
0.179121354270559
0.18266498275344117
0.1769678834313012
0.18060600483507336
0.1729799509606464
0.1847953176764335
0.18560118448624235
0.1832110238903984
0.1929655877016992
0.1865199883208652
